Dates;ABI BB Equity;AD NA Equity;ADS GY Equity;AI FP Equity;AIR FP Equity;AMS SQ Equity;ASML NA Equity;BAS GY Equity;BAYN GY Equity;BBVA SQ Equity;BMW GY Equity;BN FP Equity;BNP FP Equity;CRH ID Equity;CS FP Equity;DAI GY Equity;DG FP Equity;DPW GY Equity;DTE GY Equity;EL FP Equity;ENEL IM Equity;ENGI FP Equity;ENI IM Equity;FP FP Equity;FRE GY Equity;GLE FP Equity;IBE SQ Equity;INGA NA Equity;ISP IM Equity;ITX SQ Equity;KER FP Equity;LIN GY Equity;MC FP Equity;MUV2 GY Equity;NOKIA FH Equity;OR FP Equity;ORA FP Equity;PHIA NA Equity;SAF FP Equity;SAN FP Equity;SAN SQ Equity;SAP GY Equity;SIE GY Equity;SU FP Equity;TEF SQ Equity;URW NA Equity;VIV FP Equity;VOW3 GY Equity;SX5E Index
27/08/2019 12:40;85,42;20,69;262,55;123,25;122,52;66,66;192,82;58,45;66,88;4,3045;60,24;79,56;40,48;29;21,27;41,995;96,94;29,165;14,798;132,65;6,412;13,505;13,408;44,11;43,98;22,59;9,258;8,565;1,9552;27,13;429,7;165,35;356,85;216,7;4,4955;238,4;13,455;41,61;127,75;77,02;3,527;107,72;89,04;73,72;6,103;122,8;25,22;144,32;3359,07
27/08/2019 12:50;85,3;20,675;262,3;123,1;122,5;66,56;192,52;58,44;66,89;4,3015;60,2;79,66;40,44;28,99;21,25;41,905;96,9;29,2;14,788;132,5;6,402;13,495;13,392;44,085;43,985;22,565;9,256;8,556;1,9544;27,08;428,95;165,3;356,6;216,5;4,491;238,6;13,45;41,61;127,7;76,96;3,5235;107,5;89,02;73,66;6,094;122,9;25,2;144,26;3356,9
27/08/2019 13:00;85,31;20,715;262,55;123,2;122,64;66,76;192,72;58,47;66,99;4,302;60,28;79,7;40,49;29,04;21,29;41,975;97,06;29,28;14,794;132,65;6,412;13,515;13,394;44,13;43,98;22,59;9,264;8,566;1,9548;27,12;429,1;165,35;356,8;217;4,4865;239;13,47;41,61;127,8;77,15;3,526;107,64;89,1;73,72;6,101;122,9;25,23;144,5;3360,41
27/08/2019 13:10;85,49;20,72;262,8;123,4;122,78;66,96;193;58,66;67,11;4,3115;60,35;79,78;40,565;29,1;21,325;42,025;97,12;29,31;14,806;132,7;6,423;13,52;13,406;44,19;44,11;22,625;9,268;8,576;1,9582;27,17;429,6;165,8;357,2;217,3;4,4975;239,2;13,475;41,65;128,05;77,21;3,5325;107,82;89,19;73,78;6,11;123,1;25,22;144,68;3365,04
27/08/2019 13:20;85,41;20,72;262,8;123,3;122,64;66,88;192,94;58,64;67,09;4,3075;60,25;79,76;40,545;29,01;21,295;41,93;97;29,265;14,8;132,7;6,417;13,515;13,392;44,1;44,085;22,6;9,27;8,571;1,9572;27,18;429,15;165,8;357,05;217,2;4,4985;239,4;13,46;41,605;127,95;77,12;3,5265;107,9;89,1;73,8;6,098;123,15;25,19;144,62;3362,77
27/08/2019 13:30;85,38;20,72;262,7;123,2;122,58;66,92;192,6;58,61;67,06;4,3055;60,23;79,72;40,545;29,04;21,29;41,92;96,96;29,225;14,798;132,65;6,416;13,5;13,394;44,11;44,065;22,59;9,266;8,563;1,9554;27,16;428,65;165,75;356,8;217,2;4,491;239,4;13,455;41,575;127,85;77,05;3,526;107,86;89,02;73,8;6,102;123,05;25,19;144,38;3361,37
27/08/2019 13:40;85,29;20,715;262,6;123,3;122,54;66,94;192,82;58,65;66,99;4,306;60,31;79,66;40,515;29,08;21,285;41,895;96,98;29,24;14,798;132,55;6,417;13,51;13,394;44,095;44,065;22,57;9,272;8,561;1,9538;27,17;428,7;165,8;356,3;217,2;4,492;239,5;13,45;41,58;127,95;77,03;3,5215;107,8;89;73,84;6,1;123,05;25,19;144,6;3360,89
27/08/2019 13:50;85,32;20,71;262,65;123,4;122,48;67;192,8;58,58;66,99;4,3055;60,3;79,62;40,53;29,12;21,295;41,885;97,16;29,22;14,798;132,6;6,419;13,525;13,4;44,12;44,065;22,575;9,27;8,557;1,9546;27,18;428,4;166,05;356,3;217,4;4,49;239,7;13,455;41,585;127,9;77,02;3,521;107,82;89,01;73,92;6,096;123,4;25,19;144,44;3361,7
27/08/2019 14:00;85,34;20,7;263;123,5;122,68;67,02;192,96;58,58;67;4,3105;60,18;79,72;40,545;29,11;21,305;41,795;97,32;29,205;14,812;132,7;6,426;13,53;13,394;44,15;44,055;22,575;9,286;8,555;1,9544;27,22;428,6;166,3;356,9;217,4;4,4895;239,8;13,475;41,6;127,95;77,11;3,519;107,98;89;73,92;6,104;123,4;25,21;144,3;3363,67
27/08/2019 14:10;85,44;20,71;263;123,45;122,72;67,12;193,04;58,59;67,01;4,3135;60,26;79,72;40,58;29,09;21,335;41,865;97,38;29,22;14,82;132,8;6,425;13,52;13,402;44,17;44,045;22,585;9,278;8,566;1,956;27,23;429,05;166,2;357,05;217,2;4,491;240,2;13,48;41,655;128;77,11;3,523;108,12;89,06;73,88;6,111;123,5;25,21;144,52;3365,16
27/08/2019 14:20;85,56;20,685;263,25;123,6;122,86;67,26;193,42;58,75;67,3;4,3265;60,38;79,74;40,635;29,11;21,33;41,95;97,4;29,275;14,824;132,95;6,427;13,55;13,41;44,19;44,125;22,62;9,278;8,58;1,958;27,25;429,55;166,4;357,15;217,4;4,495;240,7;13,485;41,7;128,25;77,31;3,531;108,38;89,26;73,92;6,122;123,5;25,25;144,86;3369,34
27/08/2019 14:30;85,61;20,665;263,3;123,6;122,82;67,22;193,6;58,68;67,25;4,32;60,31;79,74;40,605;29,11;21,31;41,9;97,4;29,275;14,818;132,95;6,438;13,565;13,41;44,16;44,105;22,615;9,278;8,575;1,958;27,26;429,2;166,4;357,4;217,5;4,498;241;13,485;41,68;128,3;77,33;3,5215;108,5;89,18;73,78;6,115;123,5;25,25;144,84;3369,57
27/08/2019 14:40;85,69;20,68;263,05;123,75;123;67,26;193,52;58,75;67,22;4,3185;60,29;79,8;40,61;29,19;21,32;41,905;97,46;29,28;14,816;132,95;6,44;13,58;13,414;44,2;44,06;22,615;9,272;8,563;1,9586;27,24;429,1;166,6;357,15;217,5;4,499;241,3;13,48;41,685;128,35;77,42;3,5125;108,44;89,13;73,76;6,126;123,65;25,25;144,68;3370,09
27/08/2019 14:50;85,95;20,715;263,55;123,9;123,02;67,2;193,8;58,87;67,26;4,332;60,33;79,84;40,78;29,18;21,365;41,97;97,48;29,295;14,834;132,9;6,448;13,595;13,434;44,28;44,075;22,705;9,282;8,593;1,964;27,25;430;167;357,45;217,7;4,503;241,6;13,495;41,715;128,6;77,58;3,521;108,6;89,28;73,8;6,137;123,6;25,29;144,76;3374,83
27/08/2019 15:00;85,91;20,745;263,9;124,05;123,02;67,28;193,96;58,87;67,21;4,316;60,28;79,9;40,675;29,22;21,355;41,84;97,56;29,275;14,848;133;6,456;13,605;13,42;44,2;44,08;22,625;9,29;8,579;1,959;27,26;430,35;167,3;357,95;217,8;4,502;241,6;13,505;41,725;128,8;77,67;3,5115;108,8;89,24;73,9;6,13;123,9;25,29;144,92;3375,51
27/08/2019 15:10;85,86;20,79;264,2;124,1;122,98;67,2;193,84;58,88;67,15;4,3105;60,17;79,92;40,685;29,22;21,37;41,8;97,72;29,295;14,858;133,2;6,464;13,62;13,418;44,23;44,07;22,635;9,286;8,585;1,959;27,29;430,65;167,5;358,3;217,8;4,504;241,5;13,51;41,725;128,95;77,69;3,509;108,84;89,24;73,88;6,142;123,75;25,32;144,92;3376,5
27/08/2019 15:20;85,78;20,785;264,6;124;122,92;67,22;194,02;58,82;67,06;4,3025;60,07;80;40,635;29,2;21,37;41,785;97,6;29,31;14,858;133,35;6,458;13,625;13,406;44,185;44,13;22,61;9,288;8,574;1,9586;27,3;431,1;167,6;358,65;217,7;4,5045;241,6;13,51;41,72;128,85;77,68;3,5055;109;89,2;73,86;6,136;123,85;25,32;144,64;3376,1
27/08/2019 15:30;85,75;20,785;264,55;123,95;123;67,12;194,14;58,86;67;4,306;60,04;80,08;40,625;29,31;21,37;41,805;97,66;29,32;14,856;133,25;6,457;13,61;13,394;44,24;44,15;22,59;9,282;8,571;1,9574;27,31;431,3;167,45;359,2;217,6;4,507;241,5;13,505;41,72;128,9;77,76;3,504;109,02;89,31;73,88;6,141;123,65;25,3;144,6;3376,98
27/08/2019 15:40;85,79;20,805;264,5;124;123,06;67,1;194,02;58,78;66,99;4,3055;60;80,28;40,645;29,35;21,34;41,8;97,52;29,29;14,858;133,45;6,481;13,615;13,426;44,26;44,2;22,625;9,298;8,561;1,9632;27,3;431,55;167,5;359,3;217,4;4,5065;241,9;13,51;41,785;128,7;77,85;3,503;109;89,23;73,82;6,148;123,75;25,33;144,52;3378,14
27/08/2019 15:50;85,67;20,795;263,8;123,85;122,94;66,94;193,64;58,67;66,74;4,3035;59,95;80,18;40,57;29,34;21,305;41,7;97,46;29,245;14,83;133,15;6,473;13,6;13,396;44,215;44,085;22,54;9,294;8,542;1,9602;27,23;431,5;167,35;359,05;216,9;4,4885;241,9;13,495;41,755;128,45;77,64;3,501;108,62;89,06;73,68;6,128;123,8;25,3;144,26;3372,65
27/08/2019 16:00;85,73;20,795;264,05;124,05;122,92;66,86;193,54;58,74;66,78;4,306;59,98;80,18;40,615;29,5;21,325;41,755;97,68;29,245;14,852;133,4;6,47;13,62;13,394;44,22;44,16;22,57;9,296;8,557;1,961;27,22;432;167,9;359,25;217,1;4,491;241,8;13,505;41,77;128,55;77,67;3,5065;108,46;89,19;73,8;6,14;124;25,33;144,28;3375,13
27/08/2019 16:10;85,65;20,785;264,05;123,95;123,06;67;193,68;58,66;66,88;4,3045;59,78;80,12;40,59;29,51;21,295;41,67;97,76;29,24;14,858;133,35;6,472;13,605;13,386;44,14;44,11;22,56;9,29;8,565;1,96;27,2;432,25;167,7;360;216,9;4,493;241,8;13,51;41,82;128,7;77,61;3,5035;108,48;89,1;73,82;6,137;123,9;25,34;144,14;3374,45
27/08/2019 16:20;85,56;20,725;263,6;123,8;122,9;66,9;193,16;58,52;66,85;4,295;59,67;80,18;40,45;29,43;21,275;41,565;97,6;29,21;14,838;133,2;6,472;13,595;13,376;44,085;44,115;22,48;9,284;8,536;1,9564;27,17;431,8;167,25;359,45;216,7;4,471;242,2;13,495;41,815;128,45;77,71;3,4935;108,22;89,03;73,66;6,132;123,75;25,33;143,78;3370,24
27/08/2019 16:30;85,66;20,755;263,8;123,85;122,96;66,94;193,38;58,59;67;4,2985;59,76;80,28;40,515;29,51;21,305;41,585;97,68;29,22;14,858;133,15;6,478;13,595;13,388;44,125;44,155;22,52;9,288;8,545;1,9582;27,18;432,35;167,45;359,8;217;4,481;242,5;13,505;41,84;128,45;77,74;3,492;108,28;89,11;73,58;6,135;123,85;25,33;143,92;3372,97
27/08/2019 16:40;85,43;20,72;263,5;123,55;122,78;66,84;192,94;58,46;66,86;4,2925;59,68;80,16;40,46;29,48;21,28;41,52;97,44;29,2;14,84;132,9;6,48;13,58;13,376;44,05;44,08;22,5;9,288;8,537;1,957;27,18;431,75;166,95;359,25;216,7;4,472;241,9;13,475;41,82;128,35;77,63;3,486;108,26;88,98;73,48;6,13;123,65;25,29;143,82;3368,23
27/08/2019 16:50;85,26;20,735;263,1;123,4;122,62;66,76;192,82;58,35;66,8;4,2815;59,66;80,2;40,34;29,52;21,235;41,47;97,4;29,175;14,838;132,8;6,478;13,6;13,35;43,98;44,005;22,465;9,296;8,51;1,953;27,18;431,4;166,75;358,7;216,3;4,471;242,5;13,48;41,795;128,15;77,64;3,4755;108,24;88,89;73,36;6,132;123,6;25,26;143,7;3365,03
27/08/2019 17:00;85,14;20,715;263,15;123,3;122,4;66,84;192,6;58,26;66,77;4,2755;59,56;80,22;40,265;29,49;21,23;41,405;97,48;29,14;14,83;132,8;6,471;13,6;13,33;43,965;43,97;22,43;9,284;8,495;1,9494;27,15;430,55;166,5;358,35;216,5;4,4645;242,7;13,47;41,745;128,1;77,54;3,469;108,2;88,79;73,34;6,12;123,5;25,28;143,52;3362,65
27/08/2019 17:10;85,1;20,73;263;123,3;122,24;66,74;192,38;58,16;66,7;4,272;59,39;80,3;40,26;29,49;21,21;41,33;97,42;29,115;14,83;132,8;6,478;13,61;13,314;43,905;43,89;22,43;9,298;8,487;1,9492;27,14;429,9;166,45;358,25;216,5;4,461;242,8;13,48;41,77;128,05;77,56;3,464;108,04;88,75;73,3;6,107;123,6;25,28;143,28;3360,88
27/08/2019 17:20;85,15;20,725;263;123,35;122,4;66,68;192,6;58,2;66,91;4,2765;59,47;80,48;40,32;29,5;21,21;41,41;97,52;29,135;14,822;133,05;6,476;13,625;13,304;43,91;43,935;22,475;9,3;8,489;1,9484;27,16;429,9;166,65;358,6;216,6;4,478;243,5;13,485;41,8;128,05;77,68;3,4675;108,24;88,79;73,38;6,111;123,75;25,31;143,5;3363,98
27/08/2019 17:30;85,16;20,775;264,1;123,7;122,56;67,04;193,46;58,24;66,98;4,2905;59,49;80,6;40,325;29,5;21,255;41,54;97,82;29,225;14,9;132,85;6,499;13,66;13,302;43,965;43,96;22,425;9,304;8,495;1,9482;27,16;430,05;167;359,85;217,7;;244,1;13,52;41,93;128,25;77,87;3,4655;108,54;89;73,62;6,143;123,55;25,31;143,5;3370,47
28/08/2019 09:00;83,91;20,84;262,35;123,1;121,84;66,56;192,4;58,02;66,67;4,2685;59,3;80,36;40,12;29,13;21,02;41,395;97,38;29,055;14,894;132,5;6,493;13,63;13,32;43,98;43,635;22,385;9,302;8,46;1,946;27,09;427,65;167,05;356,75;217,1;4,453;243,2;13,525;41,825;127,25;77,45;3,453;107,04;88,64;73,08;6,143;123,1;25,14;142,98;3354,18
28/08/2019 09:10;83,99;20,82;261,95;123,05;121,64;66,56;192,5;57,94;66,55;4,2535;59,32;80,34;40,08;29,02;21,005;41,43;97,14;29,045;14,9;132,6;6,502;13,595;13,284;43,83;43,67;22,37;9,29;8,461;1,9456;27,08;427,3;166,95;356,65;217;4,449;243;13,525;41,775;127,05;77,14;3,4495;107,32;88,43;72,92;6,143;123,15;25,1;143,4;3351,58
28/08/2019 09:20;84,05;20,8;262,1;123,2;121,78;66,64;192,92;58,16;66,68;4,2595;59,41;80,32;40,205;29,11;20,985;41,53;97,2;29,09;14,924;132,65;6,533;13,62;13,33;43,94;43,74;22,4;9,304;8,466;1,9542;27,06;427,9;167,15;357,35;217,2;4,447;243,4;13,53;41,89;127,2;77,35;3,4635;107,3;88,63;73,18;6,17;123,1;25,16;143,42;3357,14
28/08/2019 09:30;84,01;20,735;261,4;123,1;121,7;66,64;192,54;58,13;66,69;4,2665;59,38;80,2;40,185;29,12;20,95;41,555;97,08;29,1;14,922;132,95;6,486;13,605;13,328;43,915;43,725;22,385;9,29;8,465;1,9534;27,03;427,1;166,9;356,45;217,1;4,445;243,2;13,54;41,96;127,1;77,34;3,466;107,12;88,44;73,02;6,173;123,15;25,12;143,44;3353,83
28/08/2019 09:40;84,03;20,76;261,5;122,95;121,56;66,36;192,44;58,13;66,61;4,2685;59,42;80,2;40,185;29,16;20,835;41,545;97,1;29,125;14,924;132,7;6,491;13,6;13,322;43,9;43,69;22,38;9,282;8,46;1,9556;27,05;426,25;166,85;355,95;216,9;4,4315;243,2;13,525;41,93;126,95;77,24;3,4625;107;88,39;72,94;6,17;123,1;25,08;143,36;3351,61
28/08/2019 09:50;84;20,765;261,4;123,1;121,76;66,28;192,76;58,32;66,76;4,278;59,45;80,24;40,275;29,19;20,82;41,615;97,04;29,175;14,922;132,45;6,476;13,605;13,322;43,965;43,665;22,405;9,274;8,475;1,9562;27,06;426,65;167;355,75;216,9;4,4365;243,2;13,525;41,925;127,15;77,28;3,4715;107,04;88,45;73,06;6,174;123,15;25,08;143,66;3353,57
28/08/2019 10:00;84,13;20,79;262,1;123,5;122,22;66,46;193,14;58,46;66,98;4,266;59,53;80,38;40,235;29,31;20,82;41,69;97,02;29,225;14,95;132,8;6,482;13,625;13,342;44;43,78;22,395;9,274;8,461;1,9544;27,14;427,65;167,5;356,3;217;4,449;244,6;13,565;42,015;127,55;77,47;3,4625;107,32;88,7;73,28;6,21;122,95;25,17;143,82;3360,04
28/08/2019 10:10;84,03;20,805;262;123,4;122,2;66,42;193;58,38;66,9;4,264;59,49;80,46;40,235;29,26;20,885;41,65;97,04;29,215;14,95;132,45;6,478;13,63;13,352;44,01;43,75;22,39;9,272;8,448;1,9556;27,12;427,3;167,35;356;216,9;4,44;244,6;13,57;42,015;127,5;77,48;3,458;107,26;88,72;73,28;6,215;123,1;25,14;143,76;3358,75
28/08/2019 10:20;84,01;20,845;262,55;123,45;122,3;66,38;193,3;58,41;66,99;4,271;59,48;80,46;40,33;29,2;20,815;41,685;97,08;29,225;14,964;132,55;6,468;13,64;13,348;44,045;43,85;22,445;9,278;8,475;1,955;27,17;427,65;167,55;356,6;216,8;4,4405;245,2;13,565;42,115;127,5;77,63;3,4655;107,34;88,9;73,38;6,218;123;25,15;143,72;3361,39
28/08/2019 10:30;83,81;20,805;261,35;122,95;121,66;66,12;192,28;58,03;66,75;4,2485;59,14;80,32;40,105;29,04;20,725;41,405;96,84;29,045;14,932;132,2;6,448;13,61;13,314;43,845;43,63;22,305;9,262;8,43;1,9484;27,11;425,55;166,9;355;216;4,4305;244,6;13,55;41,985;126,8;77,36;3,4435;106,9;88,38;72,98;6,188;122,7;25,08;142,94;3347,69
28/08/2019 10:40;83,97;20,84;261,05;123,05;121,78;66,24;192,38;58,04;66,56;4,2515;59,2;80,34;40,145;29,07;20,795;41,455;96,86;29,06;14,928;132,1;6,458;13,62;13,334;43,91;43,695;22,325;9,266;8,448;1,9502;27,09;425,6;166,85;354,9;216,2;4,4215;244,6;13,555;41,96;126,95;77,4;3,445;106,86;88,43;73,06;6,198;122,55;25,07;143,12;3349,21
28/08/2019 10:50;83,96;20,865;261,5;123;121,66;66,18;192,48;58,07;66,6;4,2535;59,22;80,22;40,165;29,1;20,775;41,445;96,84;29,04;14,936;132,3;6,462;13,61;13,352;44;43,67;22,335;9,272;8,449;1,9528;27,11;425,35;167;354,75;216;4,419;245;13,555;41,995;126,95;77,3;3,449;106,98;88,45;73;6,209;122,75;25,08;143,28;3350,41
28/08/2019 11:00;84,07;20,88;261,55;123,1;121,82;66,4;192,88;58,13;66,72;4,2635;59,27;80,3;40,16;29,13;20,82;41,505;96,92;29,09;14,956;132,35;6,492;13,63;13,382;44;43,79;22,34;9,286;8,455;1,9562;27,15;425,55;167,2;355,05;216,4;4,42;245,5;13,58;42,025;127,15;77,39;3,4505;107,12;88,52;73,18;6,209;122,95;25,1;143,24;3354,77
28/08/2019 11:10;84,2;20,88;261,4;123,2;121,88;66,4;193,02;58,13;66,88;4,277;59,27;80,38;40,21;29,12;20,805;41,46;97,06;29,09;14,974;132,5;6,499;13,63;13,398;44,07;43,76;22,385;9,29;8,468;1,9608;27,18;425,55;167,25;355,6;216,3;4,4075;246,1;13,6;42,08;127,2;77,41;3,4555;107,14;88,52;73,24;6,213;123;25,12;143,16;3357,2
28/08/2019 11:20;84,17;20,9;261,05;123,25;121,84;66,36;193;58,14;66,94;4,289;59,25;80,34;40,25;29,15;20,82;41,435;97,02;29,08;14,968;132,55;6,489;13,615;13,39;44,055;43,73;22,4;9,286;8,469;1,9606;27,18;425,7;167,15;355,5;216,4;4,408;245,9;13,585;42,145;127,15;77,4;3,457;106,98;88,47;73,2;6,215;122,95;25,11;143,14;3356,45
28/08/2019 11:30;84,12;20,905;261;123,3;121,86;66,32;192,84;58,12;66,93;4,282;59,27;80,36;40,215;29,13;20,825;41,465;97;29,06;14,974;132,75;6,484;13,61;13,384;44,03;43,705;22,355;9,286;8,462;1,9592;27,22;426,1;167,15;355,9;216,5;4,401;246,2;13,585;42,105;127,05;77,54;3,451;106,98;88,44;73,22;6,228;122,9;25,09;143,14;3356,41
28/08/2019 11:40;84,01;20,92;260,65;123,1;121,72;66,26;192,68;58,1;66,94;4,282;59,29;80,36;40,2;29,08;20,8;41,415;96,94;29,06;14,984;132,7;6,484;13,605;13,394;44,025;43,715;22,345;9,286;8,46;1,9616;27,22;425,5;167,15;355,25;216,7;4,4005;246,4;13,6;42,12;127;77,6;3,453;106,96;88,37;73,16;6,234;122,85;25,11;143,36;3355,62
28/08/2019 11:50;84;20,92;260,5;122,95;121,68;66,22;192,68;58,15;67,02;4,2905;59,31;80,36;40,255;29,08;20,855;41,465;96,98;29,045;14,978;132,7;6,481;13,61;13,39;44,035;43,745;22,385;9,284;8,469;1,9618;27,19;425,7;166,95;355;216,8;4,4005;246,3;13,605;42,155;126,85;77,7;3,458;106,9;88,4;73,1;6,241;122,85;25,12;143,6;3356
28/08/2019 12:00;83,98;20,925;260,5;122,9;121,62;66,22;192,76;58,14;67,17;4,2935;59,25;80,44;40,31;29,09;20,865;41,45;97;29,045;14,978;132,75;6,484;13,615;13,39;44,07;43,775;22,41;9,286;8,483;1,9658;27,2;425,55;166,95;355,35;216,9;4,3985;246,6;13,62;42,135;126,9;77,79;3,4605;107,08;88,45;73,06;6,236;123;25,15;143,54;3357,92
28/08/2019 12:10;83,91;20,91;259,95;122,7;121,34;66,14;192,36;58,03;67;4,2975;59,17;80,28;40,325;29,04;20,815;41,34;96,78;28,985;14,952;132,55;6,486;13,605;13,402;44,03;43,66;22,42;9,278;8,491;1,9698;27,24;424,8;166,5;354,85;216,5;4,395;246,2;13,6;42,035;126,55;77,69;3,4645;106,84;88,25;72,84;6,225;123;25,11;143,08;3353,12
28/08/2019 12:20;83,94;20,89;259,6;122,65;121,34;66,16;192,3;57,99;66,82;4,3025;59,16;80,26;40,36;29,07;20,8;41,335;96,78;28,995;14,942;132,45;6,491;13,595;13,4;44,02;43,64;22,445;9,276;8,492;1,9736;27,2;424,95;166,15;354,85;216,4;4,402;246,3;13,595;42,03;126,5;77,69;3,4705;106,7;88,16;72,92;6,216;123;25,12;143,02;3352,14
28/08/2019 12:30;83,89;20,88;259,7;122,7;121,28;66,1;192,2;57,98;66,82;4,3045;59,16;80,26;40,39;29,02;20,8;41,325;96,84;29,01;14,944;132,4;6,497;13,605;13,396;43,99;43,59;22,46;9,286;8,497;1,9744;27,22;424,55;165,9;354,4;216,5;4,4035;245,8;13,595;42,025;126,4;77,69;3,472;106,66;88,17;72,9;6,221;122,95;25,1;143;3351,55
28/08/2019 12:40;83,94;20,86;259,85;122,9;121,26;66,1;192,32;57,99;66,82;4,3035;59,22;80,28;40,41;29;20,795;41,36;96,84;29,025;14,958;132,35;6,488;13,615;13,394;44,01;43,6;22,46;9,284;8,502;1,9714;27,24;424;166;354,65;216,5;4,403;246,1;13,6;42,045;126,35;77,74;3,472;106,68;88,16;72,92;6,229;122,9;25,11;143,1;3352,46
28/08/2019 12:50;83,91;20,85;259,8;122,8;121,12;66,16;192,16;58,01;66,76;4,296;59,17;80,24;40,36;28,99;20,775;41,33;96,82;29,02;14,946;132,4;6,488;13,605;13,39;44,03;43,605;22,42;9,284;8,493;1,9724;27,22;424;165,95;354,7;216,2;4,404;245,8;13,58;42,03;126,25;77,67;3,471;106,74;88,08;72,88;6,221;122,8;25,08;143,1;3350,9
28/08/2019 13:00;83,86;20,815;260,45;122,8;121,24;66,16;192,1;58;66,74;4,293;59,14;80,24;40,315;28,89;20,74;41,325;96,74;29,015;14,934;132,25;6,489;13,6;13,388;44,025;43,645;22,385;9,282;8,488;1,971;27,22;424,05;165,95;355,05;216,3;4,4025;245,9;13,56;42,025;126,35;77,58;3,4645;106,66;88,08;72,86;6,213;122,8;25,08;142,98;3350,01
28/08/2019 13:10;83,7;20,78;259,75;122,65;121,18;66,08;191,74;57,9;66,55;4,2815;59,02;80,1;40,215;28,79;20,685;41,23;96,64;28,955;14,91;131,95;6,473;13,58;13,358;43,97;43,51;22,335;9,27;8,462;1,9654;27,17;423,15;165,7;354,3;215,9;4,398;245,3;13,55;41,94;126,1;77,47;3,4545;106,38;87,91;72,68;6,205;122,7;25,06;142,68;3343,68
28/08/2019 13:20;83,55;20,785;259,25;122,5;120,82;65,92;191,24;57,73;66,36;4,275;58,83;80;40,13;28,82;20,65;41,095;96,5;28,89;14,878;131,75;6,474;13,57;13,358;43,91;43,365;22,28;9,268;8,446;1,9628;27,11;422,05;164,9;353,35;215,4;4,388;245,2;13,53;41,9;125,8;77,39;3,45;106,1;87,75;72,54;6,194;122,65;25,01;142,32;3338,1
28/08/2019 13:30;83,59;20,81;259,55;122,55;120,8;65,94;191,46;57,8;66,4;4,2775;58,96;80;40,185;28,81;20,62;41,165;96,6;28,895;14,894;131,85;6,471;13,555;13,37;43,915;43,6;22,31;9,266;8,461;1,965;27,15;422,45;165,3;353,6;215,4;4,388;244,9;13,53;41,95;125,85;77,28;3,4525;106,32;87,82;72,58;6,202;122,6;25,02;142,6;3339,29
28/08/2019 13:40;83,67;20,795;259,85;122,7;120,88;65,94;191,72;57,86;66,45;4,2765;59,01;80,02;40,185;28,85;20,63;41,195;96,64;28,925;14,888;131,9;6,48;13,56;13,372;43,935;43,57;22,3;9,262;8,465;1,9664;27,16;423,05;165,4;353,6;215,4;4,3945;245,2;13,53;41,935;126;77,37;3,458;106,46;87,94;72,64;6,207;122,6;25,02;142,6;3341,34
28/08/2019 13:50;83,7;20,79;259,8;122,6;120,74;65,84;191,48;57,83;66,37;4,2665;59,03;80,02;40,13;28,9;20,585;41,18;96,52;28,92;14,888;131,75;6,47;13,55;13,356;43,9;43,525;22,27;9,26;8,454;1,9636;27,16;422,65;165,4;353,35;215,1;4,3885;245;13,54;41,87;125,8;77,26;3,449;106,34;87,9;72,58;6,196;122,7;25,02;142,6;3338,48
28/08/2019 14:00;83,56;20,8;259,95;122,5;120,52;65,8;191,36;57,78;66,22;4,266;58,98;79,94;40,125;28,8;20,605;41,15;96,38;28,9;14,87;131,55;6,467;13,545;13,356;43,845;43,405;22,245;9,254;8,445;1,9616;27,11;421,7;165,2;352,7;215,2;4,3775;244,8;13,52;41,825;125,5;77,12;3,452;106,16;87,94;72,5;6,192;122,6;24,96;142,42;3335,11
28/08/2019 14:10;83,74;20,825;260,25;122,65;120,82;65,84;191,6;57,93;66,32;4,2725;59,21;80,04;40,19;28,88;20,635;41,305;96,62;28,95;14,87;131,85;6,473;13,565;13,366;43,91;43,51;22,285;9,258;8,455;1,9642;27,13;422,9;165,5;353,3;215,4;4,3865;245,5;13,54;41,84;125,85;77,15;3,4595;106,26;88,08;72,66;6,207;122,9;24,97;142,8;3340,47
28/08/2019 14:20;83,61;20,81;260,05;122,65;120,64;65,9;191,46;57,84;66,29;4,264;59,03;80;40,16;28,84;20,6;41,21;96,6;28,94;14,884;131,8;6,464;13,56;13,35;43,855;43,48;22,27;9,258;8,444;1,9614;27,11;422,4;165,4;353,6;215,3;4,379;245,1;13,55;41,8;125,6;77,22;3,455;106,32;87,99;72,52;6,21;122,95;25;142,64;3338,25
28/08/2019 14:30;83,82;20,84;260,6;122,85;120,98;66,04;191,76;57,95;66,36;4,269;59,07;80,1;40,225;28,9;20,585;41,3;96,66;28,98;14,902;132;6,48;13,57;13,36;43,935;43,595;22,315;9,27;8,461;1,9634;27,17;423,6;165,6;354,3;214,9;4,389;245,7;13,565;41,865;125,95;77,28;3,46;106,48;88,08;72,64;6,224;123;25;142,82;3343,14
28/08/2019 14:40;83,83;20,83;260,6;122,95;121,24;66,14;192;58,01;66,44;4,272;59,1;80,2;40,205;28,94;20,59;41,305;96,68;29,02;14,91;132,1;6,489;13,585;13,348;43,955;43,625;22,295;9,286;8,458;1,9642;27,22;423,75;165,95;354,55;215;4,3885;246,3;13,56;41,9;126,25;77,41;3,464;106,62;88,16;72,78;6,229;123;25;142,82;3346,09
